LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList,Message
372,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.574,25746,INFO,nova.osapi_compute.wsgi.server,req-3bcb41f9-500e-4b8b-b452-5fbedba613e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2755351']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755351"
373,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.834,25746,INFO,nova.osapi_compute.wsgi.server,req-6a27e91d-9c9c-4b48-ade9-853fc2a05d1a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2558961']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558961"
374,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:14.110,25746,INFO,nova.osapi_compute.wsgi.server,req-a20a3b43-972a-487f-94a6-bff85ee735fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2697771']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697771"
375,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:14.372,25746,INFO,nova.osapi_compute.wsgi.server,req-403846bd-dd0d-4472-a78d-6077e720094b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2580168']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2580168"
376,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.386,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
377,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.387,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'in', ' ', 'use', ':', ' ', 'on', ' ', 'this', ' ', 'node', ' ', '<*>', ' ', 'local', ',', ' ', '<*>', ' ', 'on', ' ', 'other', ' ', 'nodes', ' ', 'sharing', ' ', 'this', ' ', 'instance', ' ', 'storage']",9084abc9,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage",[],"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
378,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:15.561,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Active', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",7fcec85c,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
379,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:15.642,25746,INFO,nova.osapi_compute.wsgi.server,req-f73e5f36-f74f-4335-831b-820d3996fbd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2643099']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643099"
380,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:15.917,25746,INFO,nova.osapi_compute.wsgi.server,req-1f89dbfb-bbfe-45ca-8162-110e3c405711 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2716691']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2716691"
381,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:16.287,25743,INFO,nova.api.openstack.compute.server_external_events,req-fc5a3419-08c8-4398-9b5c-1b14207e6129 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"['Creating', ' ', 'event', ' ', 'network-vif-plugged', ':', 'b25f912d-d8bd-4332-b55f-8e244fe36c7c', ' ', 'for', ' ', 'instance', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452']",3b70c34a,Creating event network-vif-plugged:<*> for instance <*>,"['b25f912d-d8bd-4332-b55f-8e244fe36c7c', '127e769a-4fe6-4548-93b1-513ac51e0452']",Creating event network-vif-plugged:b25f912d-d8bd-4332-b55f-8e244fe36c7c for instance 127e769a-4fe6-4548-93b1-513ac51e0452
382,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:16.292,25743,INFO,nova.osapi_compute.wsgi.server,req-fc5a3419-08c8-4398-9b5c-1b14207e6129 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0975678']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0975678"
383,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.304,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'VM', ' ', 'Resumed', ' ', '(Lifecycle', ' ', 'Event)']",16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Resumed (Lifecycle Event)
384,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.313,2931,INFO,nova.virt.libvirt.driver,-,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Instance', ' ', 'spawned', ' ', 'successfully.']",796fd834,[instance: <*>] Instance spawned successfully.,['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Instance spawned successfully.
385,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.313,2931,INFO,nova.compute.manager,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Took', ' ', '20.29', ' ', 'seconds', ' ', 'to', ' ', 'spawn', ' ', 'the', ' ', 'instance', ' ', 'on', ' ', 'the', ' ', 'hypervisor.']",9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,"['127e769a-4fe6-4548-93b1-513ac51e0452', '20.29']",[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 20.29 seconds to spawn the instance on the hypervisor.
386,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.424,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'During', ' ', 'sync_power_state', ' ', 'the', ' ', 'instance', ' ', 'has', ' ', 'a', ' ', 'pending', ' ', 'task', ' ', '(spawning).', ' ', 'Skip.']",fe9c1237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] During sync_power_state the instance has a pending task (spawning). Skip.
387,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.425,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'VM', ' ', 'Resumed', ' ', '(Lifecycle', ' ', 'Event)']",16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Resumed (Lifecycle Event)
388,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:16.456,2931,INFO,nova.compute.manager,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Took', ' ', '21.05', ' ', 'seconds', ' ', 'to', ' ', 'build', ' ', 'instance.']",e51c49ab,[instance: <*>] Took <*> seconds to build instance.,"['127e769a-4fe6-4548-93b1-513ac51e0452', '21.05']",[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 21.05 seconds to build instance.
389,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:17.185,25746,INFO,nova.osapi_compute.wsgi.server,req-139b619d-f2c8-4877-9a0e-27e33f8dd917 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2617211']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2617211"
390,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:17.448,25746,INFO,nova.osapi_compute.wsgi.server,req-5b273dce-4719-47ba-acc2-276214bd6c87 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2577119']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577119"
391,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.613,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
392,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.614,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'in', ' ', 'use', ':', ' ', 'on', ' ', 'this', ' ', 'node', ' ', '<*>', ' ', 'local', ',', ' ', '<*>', ' ', 'on', ' ', 'other', ' ', 'nodes', ' ', 'sharing', ' ', 'this', ' ', 'instance', ' ', 'storage']",9084abc9,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage",[],"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
393,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:20.778,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Active', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",7fcec85c,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
394,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.680,25795,INFO,nova.metadata.wsgi.server,req-94ad64f0-2983-4cec-821a-3a634edec172 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2279789']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2279789"
395,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.695,25795,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0009151']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0009151"
396,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:22.930,25788,INFO,nova.metadata.wsgi.server,req-659f79b6-9a06-48f2-89d6-84a1485015e7 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2249861']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2249861"
397,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.250,25799,INFO,nova.metadata.wsgi.server,req-db4ae65d-6aab-4be6-abbd-59fbb9dae569 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2228522']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2228522"
398,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.262,25799,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0009251']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0009251"
399,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.274,25799,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0009491']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009491"
400,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.367,25788,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0013518']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0013518"
401,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.605,25784,INFO,nova.metadata.wsgi.server,req-cf86bdeb-2809-46ac-a163-99450b2985aa - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2267661']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2267661"
402,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.708,25746,INFO,nova.osapi_compute.wsgi.server,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'DELETE', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2509129']",ca5c5e0f,"<*> ""DELETE <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/127e769a-4fe6-4548-93b1-513ac51e0452 HTTP/1.1"" status: 204 len: 203 time: 0.2509129"
403,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:23.746,2931,INFO,nova.compute.manager,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Terminating', ' ', 'instance']",06476222,[instance: <*>] Terminating instance,['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Terminating instance
404,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.852,25777,INFO,nova.metadata.wsgi.server,req-ba29717b-249a-4b80-bceb-f95959dedc24 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2311139']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.141,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2311139"
405,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:23.967,2931,INFO,nova.virt.libvirt.driver,-,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Instance', ' ', 'destroyed', ' ', 'successfully.']",93995b30,[instance: <*>] Instance destroyed successfully.,['127e769a-4fe6-4548-93b1-513ac51e0452'],[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Instance destroyed successfully.
406,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:23.987,25746,INFO,nova.osapi_compute.wsgi.server,req-94d476af-a264-46bc-81cb-b42d00ee2d0f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2735779']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2735779"
407,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.634,2931,INFO,nova.virt.libvirt.driver,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Deleting', ' ', 'instance', ' ', 'files', ' ', '/var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del']",27286d97,[instance: <*>] Deleting instance files <*>,"['127e769a-4fe6-4548-93b1-513ac51e0452', '/var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del']",[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Deleting instance files /var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del
408,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.636,2931,INFO,nova.virt.libvirt.driver,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Deletion', ' ', 'of', ' ', ' ', '<*>', ' ', 'complete']",822b21a7,[instance: <*>] Deletion of <*> complete,"['127e769a-4fe6-4548-93b1-513ac51e0452', '/var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del']",[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Deletion of /var/lib/nova/instances/127e769a-4fe6-4548-93b1-513ac51e0452_del complete
409,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:24.760,2931,INFO,nova.compute.manager,req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '127e769a-4fe6-4548-93b1-513ac51e0452', ']', ' ', 'Took', ' ', '1.00', ' ', 'seconds', ' ', 'to', ' ', 'destroy', ' ', 'the', ' ', 'instance', ' ', 'on', ' ', 'the', ' ', 'hypervisor.']",a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,"['127e769a-4fe6-4548-93b1-513ac51e0452', '1.00']",[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Took 1.00 seconds to destroy the instance on the hypervisor.
410,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:25.175,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Auditing', ' ', 'locally', ' ', 'available', ' ', 'compute', ' ', 'resources', ' ', 'for', ' ', 'node', ' ', 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us']",bc0f0d5b,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,[],Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
411,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:25.190,25746,INFO,nova.osapi_compute.wsgi.server,req-04afc2da-442d-4a57-ac6e-c0f7a277825c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1984708']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1984708"
